Structured Data Testing Tool	Herramienta de pruebas de datos estructurados
Details and tips for suggesting changes	Detalles y consejos para sugerir cambios
Mihajlo Pupin's 153th Birthday	153.º aniverario del nacimiento de Mihajlo Pupin
Rakhmabai Raut’s 153rd Birthday	153.º aniverario del nacimiento de Rakhmabai Raut
Top movers in your portfolios	Mayores variaciones de tus carteras
How Google determines whether a document is a fact check	Cómo determina Google si un documento es contenido de verificación de datos
See fact checks in search results	Ver verificaciones de datos en los resultados de búsqueda
How can a publisher add information to a Knowledge Panel?	¿Cómo puede añadir datos un editor a un panel de información?
Publishers cannot opt-out from having a Knowledge Panel.	Los editores no pueden inhabilitar los paneles de información.
What info shows up	Qué información se muestra
Keep in mind that Google does not endorse any of these fact checks.	Ten en cuenta que Google no se responsabiliza de las verificaciones de datos.
How Google determines a fact check	Cómo detecta Google una verificación de datos
Report spam or abuse	Marcar como spam o uso inadecuado
Disagree with a fact check	Desacuerdo con una verificación de datos
What fact checks look like	Cómo son las verificaciones de datos
Browse top sights, flights, hotels, and more	Descubrir los principales sitios, vuelos, hoteles y mucho más
Tap to add to your events	Toca para añadirlo a tus eventos
Clear filters for more results.	Para obtener más resultados, elimina los filtros.
See web results for more results.	Para obtener más resultados, usa la búsqueda web.
Added to your events	Se ha añadido a tus eventos
Not a match. Here are businesses that can help.	No coincide. Te mostramos las empresas que pueden ayudarte.
Note: Not all providers offer all services.	Nota: No todos los proveedores ofrecen todos los servicios.
Why these sponsored results?	¿Por qué se muestran estos anuncios?
View and manage user data for your loyalty program	Permite visualizar y administrar los datos del usuario del programa de fidelización.
Children, elders and those with breathing or heart problems should reduce outdoor activities.	Los niños, los ancianos y las personas que sufren problemas respiratorios o coronarios deberían reducir la práctica de actividades en el exterior.
Those who are unusually sensitive to air pollution may experience discomfort.	Las personas a las que no les suele afectar la contaminación atmosférica pueden tener dificultades para respirar.
Avoid long or intense outdoor activities and exercise.	Se debe evitar la práctica intensa o prolongada de ejercicio y de actividades en el exterior.
Reduce long or intense outdoor activities.	Se debe reducir la práctica intensa o prolongada de actividades en el exterior.
Avoid all outdoor activities.	Se debe evitar la práctica de actividades en el exterior.
Children, elders, and weak or sick people should reduce long or intense outdoor activities.	Los niños, los ancianos y las personas débiles o enfermas deberían reducir la práctica intensa o prolongada de actividades en el exterior.
Avoid long or intense outdoor activities.	Se debe evitar la práctica intensa o prolongada de actividades en el exterior.
People with breathing or heart problems may experience breathing discomfort.	Es posible que las personas que sufren problemas respiratorios o coronarios tengan dificultades para respirar.
People with breathing or heart problems should reduce long or intense outdoor activities.	Las personas que sufren problemas respiratorios o coronarios deberían reducir la práctica intensa o prolongada de actividades en el exterior.
Children, elders and those with breathing or heart problems should reduce outdoor exercise.	Los niños, los ancianos y las personas que sufren problemas respiratorios o coronarios deberían reducir la práctica de ejercicio en el exterior.
Just a few more steps to find more customers.	Solo te quedan unos pasos para encontrar más clientes.
Select options to add votes, then submit.	Selecciona opciones para añadir votos y, a continuación, envíalos.
Before you sign in to Twitter, confirm your Google Account	Antes de iniciar sesión en Twitter, confirma tu cuenta de Google
Sign in to your Google Account	Inicia sesión en tu cuenta de Google
You have submitted all your votes	Has enviado todos tus votos
Private, inappropriate, or duplicate places	Sitios privados, inapropiados o duplicados
Name, address, category, hours, etc.	Nombre, dirección, categoría, horario, etc.
Ready to request with Google Wallet	Listo para enviar la solicitud con Google Wallet
Ready to send with Google Wallet	Listo para hacer el envío con Google Wallet
The home address you added to your Google account	La dirección de casa que indicaste en tu cuenta de Google
Wilder Penfield’s 127th birthday	127 aniversario del nacimiento de Wilder Penfield
Wilhelm Bartelmann’s 172nd Birthday	172 aniversario del nacimiento de Wilhelm Bartelmann
Zhou Youguang’s 112th birthday	112 aniversario del nacimiento de Zhou Youguang
Stephen Keshi’s 56th birthday	56 aniversario del nacimiento de Stephen Keshi
Teresa Teng’s 65th birthday	65 aniversario del nacimiento de Teresa Teng
Virginia Woolf’s 136th birthday	136 aniversario del nacimiento de Virginia Woolf
Sitara Devi’s 97th Birthday	97 aniversario del nacimiento de Sitara Devi
Sor Juana Inés de la Cruz’s 366th Birthday	366 aniversario del nacimiento de sor Juana Inés de la Cruz
Max Born’s 135th Birthday	135 aniversario del nacimiento de Max Born
Nelly Sachs’ 126th Birthday	126 aniversario del nacimiento de Nelly Sachs
Nain Singh Rawat’s 187th Birthday	187 aniversario del nacimiento de Nain Singh Rawat
Mohammed Rafi’s 93th Birthday	93 aniversario del nacimiento de Mohammed Rafi
Meret Oppenheim’s 104th Birthday	104 aniversario del nacimiento de Meret Oppenheim
Nellie Campobello’s 117th Birthday	117 aniversario del nacimiento de Nellie Campobello
Machiko Hasegawa’s 98th birthday	98 aniversario del nacimiento de Machiko Hasegawa
Maria Lenk’s 103rd birthday	103 aniversario del nacimiento de Maria Lenk
Kuppali Venkatappa Puttappa’s 113th Birthday	113 aniversario del nacimiento de Kuppali Venkatappa Puttappa
José Clemente Orozco’s 134th Birthday	134 aniversario del nacimiento de José Clemente Orozco
Mahasweta Devi’s 92nd Birthday	92 aniversario del nacimiento de Mahasweta Devi
Katy Jurado’s 94th Birthday	94 aniversario del nacimiento de Katy Jurado
Jackie Forster’s 91st Birthday	91 aniversario del nacimiento de Jackie Forster
Gertrude Jekyll’s 174th Birthday	174 aniversario del nacimiento de Gertrude Jekyll
Cornelia Sorabji’s 151st Birthday	151 aniversario del nacimiento de Cornelia Sorabji
Clare Hollingworth’s 106th Birthday	106 aniversario del nacimiento de Clare Hollingworth
Farouk Shousha’s 82nd birthday	82 aniversario del nacimiento de Farouk Shousha
Clärenore Stinnes’s 117th birthday	117 aniversario del nacimiento de Clärenore Stinnes
Begum Akhtar’s 103rd Birthday	103 aniversario del nacimiento de Begum Akhtar
25th Anniversary of Rafflesia Arnoldii	25 aniversario de Rafflesia Arnoldii como flor nacional de Indonesia
Based on your saved places	Basado en tus sitios guardados
News, soundtrack, reviews and more	Noticias, banda sonora, reseñas y mucho más
Save your customers the trouble of checking your holiday hours	Haz que tus clientes puedan ver fácilmente tu horario de días festivos
Choose a focus for your next trip	Elegir en qué se centrará tu próximo viaje
Browse trips based on your location	Explorar viajes según tu ubicación
Could not load reviews	No se han podido cargar las reseñas
Share your recent searches, favorites and more?	¿Quieres compartir tus búsquedas recientes, tus favoritos y mucho más?
Hirotugu Akaike’s 90th Birthday	90 aniversario del nacimiento de Hirotugu Akaike
Brands you might like	Marcas que podrían gustarte
By animal contact or injury.	Por el contacto con un animal o una herida producida por un animal.
Game info will be available soon	La información del partido estará disponible en breve
From: apps-help@google.com	De: apps-help@google.com
We are always working to make the app faster and more stable.	Nuestro objetivo siempre es hacer que la aplicación sea más rápida y estable.
Turn on the feed for a work or school account	Activar el tablón en una cuenta del trabajo o de un centro educativo
We will email you when the archive is ready to download.	Te enviaremos un correo electrónico cuando puedas descargar el archivo.
Change how your keyboard works	Cambiar el funcionamiento del teclado
Change your keyboard vibration, sound, or theme	Cambiar la vibración, el sonido o el tema del teclado
Enter your search in the box above	Introduce tu búsqueda en el campo de arriba
What can’t be changed	Elementos que no se pueden cambiar
Here are some tips for suggesting an image:	A continuación, te ofrecemos algunos consejos para sugerir una imagen:
Turn on notifications about high pollen?	¿Quieres activar las notificaciones sobre nivel de polen alto?
Get real-time notifications about the stuff most important to you.	Recibe notificaciones en tiempo real sobre los temas que más te interesen
Get instant notifications about the stuff most important to you.	Recibe notificaciones instantáneas sobre los temas que más te interesen
When you have Now card history, you help Google provide you more useful cards and notifications	Con el historial de tarjetas Now, contribuirás a que Google te proporcione notificaciones y tarjetas más útiles
There was an error loading notifications.	Se ha producido un error al cargar las notificaciones.
Turn on Olympics notifications	Activa las notificaciones sobre los Juegos Olímpicos
View and manage your Chrome apps notifications	Consultar y administrar las notificaciones de sus aplicaciones de Chrome
Please confirm your acceptance by checking this box.	Selecciona esta casilla para confirmar que aceptas las condiciones.
View and manage your knols and redirect URLs	Consulte y administre las URL de redirección de sus knoles.
View and manage your interest-based notifications	Permite ver y administrar sus notificaciones basadas en intereses.
View and manage notifications received on your domain	Permite ver y administrar las notificaciones que se reciben en tu dominio.
How Google uses the image you search with	Cómo utiliza Google la imagen con la que se hace la búsqueda
Right-click any image you see on a website or in search results.	Haz clic con el botón derecho en cualquier imagen que aparezca en un sitio web o en los resultados de búsqueda.
Check tracked prices and manage email notification settings	Consultar los precios con seguimiento y gestionar la configuración de las notificaciones por correo electrónico
Send Trusted Service Manager notification messages to Google Wallet	Permite enviar mensajes de notificación de Trusted Service Manager a Google Wallet
Send issuer notification messages to Google Wallet	Permite enviar mensajes de notificación del emisor a Google Wallet
A new tab will open with your results.	Se abrirá una nueva pestaña con los resultados de la búsqueda.
Celebrating the Studio for Electronic Music	Celebración de la creación del estudio de música electrónica
Rakhmabai Raut’s 153rd birthday	153 aniversario del nacimiento de Rakhmabai Raut
More details and reviews	Más detalles y reseñas
Get your free website	Crea tu sitio web gratis
Your free website is waiting for you. Preview, edit, and publish in minutes.	Tu sitio web, rápido y gratis. Mira la vista previa, haz tus ajustes y publícalo.
You recently viewed this item	Has visto este producto recientemente
Businesses with a website grow faster than those without	Las empresas que tienen un sitio web obtienen más beneficios que las que no lo tienen
Follow the lowest rates and receive price alerts and tips by email	Seguir los precios más económicos, y recibir alertas de precios y consejos por correo electrónico
Places that may not match all filters	Sitios que quizás no coincidan con todos los filtros
Available from your favorite libraries	Disponible en tus bibliotecas preferidas
Destination based on your previous searches	Destino según tus búsquedas anteriores
Show ads from this advertiser	Mostrar anuncios de este anunciante
Error taking photo. Please try again.	No se ha podido hacer la foto. Inténtalo de nuevo.
So your videos will have sound	Para que los vídeos tengan sonido
Enable your microphone to record your video with sound.	Habilita el micrófono para grabar con sonido.
So you can capture photos and videos	Para que puedas hacer fotos y vídeos
Touch and hold the image.	Mantén pulsada la imagen.
A description for this result is not available because of this site's robots.txt	Este resultado carece de descripción debido al archivo robots.txt de este sitio
Help improve Google Now Launcher	Contribuir a la mejora de Google Now Launcher
To turn this setting on or off:	Para desactivar dicha función, sigue estos pasos:
Touch and hold a widget.	Mantén pulsado un widget.
Touch and hold any empty spot of a Home screen.	Mantén pulsado un punto vacío de una pantalla de inicio.
After you install the Google Now Launcher, there are a few settings you can customize on your phone or tablet.	Después de instalar Google Now Launcher, puedes personalizar algunos ajustes en tu teléfono o tablet.
Add apps to a Home screen	Añadir aplicaciones a una pantalla de inicio
Touch and hold an app.	Mantén pulsada una aplicación.
Add widgets to a Home screen	Añadir widgets a una pantalla de inicio
Google is stuck as my homepage	Google es mi página principal y no puedo cambiarla
You can quickly get to Google every time you open your browser by making Google your homepage.	Para acceder rápidamente a Google cada vez que abras el navegador, puedes convertir Google en tu página principal.
Make Google your homepage	Convertir Google en la página principal
Choose a browser below, then follow the steps on your computer.	Elige un navegador a continuación y sigue los pasos que se indican en tu ordenador.
To remove an app from search results, uncheck the box.	Para eliminar una aplicación de los resultados de búsqueda, desmarca la casilla correspondiente.
To include an app in search results, check the box.	Para incluir una aplicación en los resultados de búsqueda, marca la casilla correspondiente.
Veronika Dudarova’s 101st Birthday	101.º aniversario del nacimiento de Veronika Dudarova
Nelly Sachs’s 126th birthday	126.º aniversario del nacimiento de Nelly Sachs
Ratiba El-Hefny’s 86th Birthday	86.º aniversario del nacimiento de Ratiba El-Hefny
Mohammed Rafi’s 93th birthday	93.º aniversario del nacimiento de Mohammed Rafi
Mirza Ghalib’s 220th Birthday	220.º aniversario del nacimiento de Mirza Ghalib
Max Born’s 135th birthday	135.º aniversario del nacimiento de Max Born
Christian Doppler’s 214th Birthday	214.º aniversario del nacimiento de Christian Doppler
Jan Ingenhousz’s 287th Birthday	287.º aniversario del nacimiento de Jan Ingenhousz
Marlene Dietrich’s 116th birthday	116.º aniversario del nacimiento de Marlene Dietrich
Kuppali Venkatappa Puttappa’’s 113th birthday	113.º aniversario del nacimiento de Kuppali Venkatappa Puttappa
Begum Rokeya’s 137th Birthday	137.º aniversario del nacimiento de Begum Rokeya
Did you like this game?	¿Te ha gustado este juego?
Did you like this book?	¿Te ha gustado este libro?
Did you like this album?	¿Te ha gustado este álbum?
Did you like this movie?	¿Te ha gustado esta película?
Did you like this video game?	¿Te ha gustado este videojuego?
Not usually busy at this time	Normalmente poco ajetreado a esta hora
Usually not busy at this time	Normalmente poco ajetreado a esta hora
Usually quiet at this time	Normalmente tranquilo a esta hora
Usually more popular at this time	Normalmente más popular a esta hora
Use your camera to record and share your own GIFs	Usa tu cámara para crear y compartir tus propios GIF
Drag the widget onto your Home screen, then lift your finger.	Arrastra el widget a la pantalla de inicio y, a continuación, levanta el dedo.
View your Google Cloud Platform management resources and deployment status information	Permite visualizar los recursos de administración y la información de estado de implementación de Google Cloud Platform.
View your Google Cloud Platform billing accounts	Permite visualizar tus cuentas de facturación de Google Cloud Platform.
View your Cloud Platform configuration policies and definitions	Ver tus definiciones y políticas de configuración de Cloud Platform
View your data across Google Cloud Platform services	Ver tus datos en los servicios de Google Cloud Platform
When this box is checked, you can control whether activity from your device is saved.	Al marcar esta casilla, puedes controlar si se guarda o no la actividad de tu dispositivo.
Websites and apps you use	Sitios web y aplicaciones que utilizas
Your activity on websites and in apps that use Google services	Tu actividad en los sitios web y las aplicaciones que utilizan servicios de Google
If unwanted programs still change your settings, follow the steps below to reset them.	Si los programas no deseados continúan cambiando tu configuración, sigue estos pasos para restablecerla.
This tool searches your computer for suspicious programs and offers to remove them for you.	Esta herramienta busca en tu ordenador programas sospechosos y te ofrece la oportunidad de eliminarlos.
Sea level is typically warm.	Por lo general, las zonas situadas a la altura del nivel del marzo son cálidas.
Dec–May is warm.	De diciembre a mayo, el tiempo es cálido.
Ski season is Dec–Mar.	La temporada de esquí va de diciembre a marzo.
The mountains are semi-arid, with cold nights and snowcapped peaks.	Las montañas son semiáridas, con noches frías y cumbres nevadas.
Jul–Aug is hot.	Los meses de julio y agosto son calurosos.
The coast has a desert climate.	La costa tiene un clima desértico.
Nov–Mar is the dry season.	y la seca, de noviembre a marzo.
Areas range from the arid coast to glacier-covered mountains.	Las regiones varían de una costa árida a montañas cubiertas por glaciares.
Inland, the Apennine Mountains are cooler.	En el interior, los montes Apeninos son más frescos.
May–Sep is warm to hot.	De mayo a septiembre, el tiempo varía de cálido a caluroso.
The mountains are cold, snowy and peak ski season Nov–Mar.	De noviembre a marzo, las montañas son frías y nevosas, coincidiendo con la temporada de esquí.
Snow can fall in the mountains.	Puede nevar en las montañas.
May–Sep is warm in low-lying areas.	De mayo a septiembre, el tiempo es cálido en las tierras bajas.
Temperatures range from mild during the day to below freezing at night.	Durante el día, el ambiente es templado. Por la noche, hiela.
The lowlands are hot and humid.	En las tierras bajas, los días son calurosos y húmedos.
Extreme heat hits the coast Jun–Sep.	De junio a septiembre, la costa es extremadamente calurosa.
Weather varies by region.	El tiempo varía según la región.
Corsica has a typical Mediterranean climate.	Córcega tiene un clima mediterráneo típico.
The central highlands are hot.	Las zonas montañosas centrales son calurosas.
Aug is typhoon season.	La temporada de tifones es en agosto.
Nov–Feb is cool.	De noviembre a febrero, el tiempo es fresco.
Torrential rains fall in the tropical north Dec–Mar.	El norte es tropical y se caracteriza por lluvias torrenciales que caen entre diciembre y marzo.
The south is subtropical.	El sur es subtropical
The southwest is temperate to Mediterranean.	El clima del suroeste varía de templado a mediterráneo.
Mar–Jun is rainy.	y lluvioso de marzo a junio.
The north is tropical.	El norte es tropical.
May–Oct is hot.	El tiempo es caluroso de mayo a octubre,
Jun–Aug is rainy.	Llueve de junio a agosto.
The climate varies by region and terrain, but is primarily desertlike.	El clima varía en función de la región y el terreno, pero es fundamentalmente de tipo desértico.
The climate varies from temperate to alpine.	El clima varía de templado a alpino.
Nov–Feb is cooler and rainier.	De noviembre a febrero, el tiempo es más fresco y lluvioso.
Climate varies by region.	El clima varía según la región.
Jun–Sep is very hot in the capital and on the coast.	De junio a septiembre, hace mucho calor en la capital y en la costa.
Mar–May and Sep–Nov have warm days and cool nights.	De marzo a mayo y de septiembre a noviembre, los días son cálidos y las noches, frescas.
Dec–Mar is hot by day and breezy at night.	De diciembre a marzo, los días son calurosos y las noches tienen brisa.
Nov–Dec and Mar–Apr are warm, clear and peak travel.	De noviembre a diciembre y de marzo a abril, los días son cálidos y los cielos están despejados.
The rainy season is May–Nov.	La estación lluviosa va de mayo a noviembre.
The tropical weather is warm and dry Dec–Apr, peak travel time.	El clima es tropical. De diciembre a abril, el ambiente es cálido y seco, coincidiendo con la temporada alta.
The tropical climate is consistently warm.	El clima es tropical, por lo que el tiempo es cálido todo el año.
Peak travel is May–Sep.	La temporada alta va de mayo a septiembre.
Peak travel is Dec–Aug.	La temporada alta va de diciembre a agosto.
May–Sep is warmest and peak travel time.	Los meses de mayo a septiembre son los más cálidos, y coinciden con la temporada alta.
The canyon floor is very hot May–Sep. Dec–Mar is cold and snowy.	En la base del cañón, hace mucho calor entre mayo y septiembre. De diciembre a marzo, hace frío y nieva.
Rainy season is May–Nov. Peak travel is Nov–Dec and May.	La estación lluviosa es de mayo a noviembre y la temporada alta, de diciembre a enero.
Weather can change rapidly and vary by area.	El tiempo puede cambiar rápidamente y variar según la zona.
Desert areas are much cooler Dec–Feb.	Las zonas desérticas son mucho más frescas de diciembre a febrero.
Peak travel is Jan–Apr.	La temporada alta va de enero a abril.
Climate varies widely by area.	El clima varía mucho según la región.
Peak travel is May–Aug.	La temporada alta va de mayo a agosto.
Peak travel is Mar–Sep.	La temporada alta va de marzo a septiembre.
Peak travel is Mar–Jun.	La temporada alta va de marzo a junio.
Weather varies by area.	El tiempo varía según la zona.
Orlando has consistently warm, sunny weather.	En Orlando, el tiempo es soleado y cálido todo el año.
Dec–May is warm, dry and peak travel.	Los meses de diciembre a mayo son cálidos y secos, época que coincide con la temporada alta.
Temperatures range from warm to cool Jun–Oct, peak travel season.	Los meses de junio a octubre varían de cálidos a frescos, y coinciden con la temporada alta.
There’s a higher chance of rain Jun–Oct.	Hay una mayor probabilidad de lluvia entre junio y octubre.
Peak travel is May–Jun.	La temporada alta va de mayo a junio.
The climate varies slightly by region, with the north warmer than the south.	El clima varía ligeramente según la región; el norte es más cálido que el sur.
Peak ski season is typically Jan–Mar.	La temporada de esquí suele ser entre enero y marzo.
Teperatures are mild to warm May–Aug, peak travel season.	Entre mayo y agosto, el tiempo varía de templado a cálido, coincidiendo con la temporada alta.
May–Aug is warm and dry.	De mayo a agosto, el ambiente es cálido y seco.
Jun–Sep is hot.	De junio a septiembre, hace calor.
Peak travel is Mar–Jul.	La temporada alta es de marzo a julio.
Peak travel is Jun–Aug.	La temporada alta va de junio a agosto.
May–Sep is mild to cool, with frequent rain.	Entre mayo y septiembre, el ambiente varía de templado a fresco, y las lluvias son frecuentes.
Both are peak travel seasons.	Ambas estaciones coinciden con la temporada alta.
Hurricane season is May–Oct.	La temporada de huracanes es de mayo a octubre.
Highland areas are a bit cooler.	Las zonas montañosas son un poco más frescas.
Peak travel is Mar–Jul and Dec.	La temporada alta es de marzo a julio, y en diciembre.
May–Oct is generally warm and humid.	Por lo general, los meses de mayo a octubre son cálidos y húmedos.
Gulf Shores has a warm, humid climate tempered by sea breezes.	Gulf Shores tiene un clima cálido y húmedo, atemperado por las brisas marinas.
May–Aug is hot.	De mayo a agosto, el ambiente es caluroso.
Nov–Mar is cold, with temperatures sometimes dropping below freezing.	De noviembre a marzo, hace frío, en ocasiones con temperaturas bajo cero.
May–Aug is warm and peak travel season.	Los meses de mayo a agosto son cálidos, y coinciden con la temporada alta.
The weather ranges from mild to warm May–Oct, peak travel season.	La temporada alta es de mayo a octubre, cuando el tiempo varía de templado a cálido.
Peak travel is May–Oct.	La temporada alta es de mayo a octubre.
Peak travel season is May–Oct.	La temporada alta es de mayo a octubre.
May–Aug is warm, dry and sunny.	De mayo a agosto, el tiempo es cálido, seco y soleado.
Jul–Aug is hot and humid.	Los meses de julio y agosto son calurosos y húmedos.
May–Jun is warm.	De mayo a junio, el tiempo es cálido.
Corpus Christi has a warm, humid climate.	Corpus Christi tiene un clima cálido y húmedo.
Jul–Aug is very hot.	Los meses de julio y agosto son muy calurosos.
Peak travel is Feb–Jul.	La temporada alta es de febrero a julio.
The snowy ski season is Dec–Mar.	La temporada de esquí es de diciembre a marzo.
Dec–Feb is rainy.	El tiempo es lluvioso de diciembre a febrero.
Mar–May is peak travel.	La temporada alta va de marzo a mayo.
The weather is typically mild, becoming warmest and driest Jun–Sep. Jun can be foggy.	Entre junio y septiembre, el ambiente es templado, con tendencia a cálido y seco. En junio, puede haber niebla.
West Palm Beach has a tropical, sunny climate.	West Palm Beach tiene un clima tropical, muy soleado.
The weather is warm and dry May–Oct, peak travel time.	La temporada alta es de mayo a octubre, cuando el tiempo es cálido y seco.
Dec–Mar is cool to cold.	Los meses de diciembre a marzo varían de frescos a fríos.
Both are peak travel periods.	Ambas estaciones coinciden con la temporada alta.
May–Sep is hot and humid.	De mayo a septiembre, el tiempo es caluroso y húmedo.
Temperatures are generally warm May–Aug, peak travel time.	Los meses de mayo a agosto son cálidos y coinciden con la temporada alta.
Dec–Apr is very cold.	De diciembre a abril, hace mucho frío.
May–Aug is warm, with occasional rainstorms.	De mayo a agosto, el tiempo es cálido, con tormentas ocasionales.
The climate varies by region.	El clima varía según la región.
Thunderstorms, tornadoes and hurricanes can occur in certain areas at different times.	En algunas zonas, puede haber tormentas, tornados y huracanes en diferentes momentos.
Peak travel is Mar–Aug.	La temporada alta es de marzo a agosto.
Nov–Apr is cool and rainy.	De noviembre a abril, el tiempo es fresco y lluvioso.
Peak travel is Dec–Jan, Mar–May and Jul.	La temporada alta es de diciembre a enero, de marzo a mayo, y en julio.
May–Sep is peak travel time.	La temporada alta va de mayo a septiembre.
Nottingham is often rainy.	Suele llover en Nottingham.
Nov–Dec is cool.	De noviembre a diciembre, es fresco.
May–Aug is mild to warm.	De mayo a agosto, el ambiente varía de templado a cálido.
May–Aug is peak travel.	La temporada alta es de mayo a agosto.
Peak travel times are Mar and Nov–Dec.	La temporada alta es en marzo, noviembre y diciembre.
May–Dec is peak travel.	La temporada alta es de mayo a diciembre.
Jun–Oct is peak travel.	La temporada alta es de junio a octubre.
May–Sep is warm.	De mayo a septiembre, el tiempo es cálido.
Dec–Apr is peak travel.	La temporada alta va de diciembre a abril.
Dec–Mar is warm and peak travel time.	De diciembre a marzo, el tiempo es cálido, época que coincide con la temporada alta.
The hot and humid rainy season is May–Nov, with the heaviest rains in Sep.	La estación lluviosa es húmeda y calurosa, y va de mayo a noviembre. Las lluvias más intensas se concentran septiembre.
Rainy season is Sep–Dec.	La estación lluviosa va de septiembre a diciembre.
Nov–Feb is warm, dry and peak travel.	Los meses de noviembre a marzo son cálidos y secos, y coinciden con la temporada alta.
Temperatures rise Mar–May, with a rainy season May–Nov.	De marzo a mayo, las temperaturas son más altas. La estación lluviosa va de mayo a noviembre.
Jul–Aug and Dec–Feb are drier.	Los meses más secos son julio, agosto, diciembre y febrero.
Temperatures vary by region but are typically warm.	El tiempo varía según la región, pero suele ser cálido.
May–Oct is peak travel.	La temporada alta va de mayo a octubre.
Jul–Sep has warm days.	De julio a septiembre, algunos días son cálidos.
May–Nov is peak travel.	La temporada alta es de mayo a noviembre.
The climate ranges from temperate to alpine.	El clima varía de templado a alpino.
The climate ranges from temperate in the south to subarctic in the north.	El clima varía de templado en el sur a subantártico en el norte.
Peak travel is Jul–Aug and Dec–Jan.	La temporada alta es en julio, agosto, diciembre y enero.
Feb–Mar is another popular time to visit.	Febrero y marzo también son meses de temporada alta.
Nights are cool Dec–Apr. The climate is dry, but the northeast is cooler and wetter.	Las noches son frescas de diciembre a abril. El clima es seco, pero el noreste es más fresco y lluvioso.
Mar–Jun is warm, dry and peak travel.	Los meses de marzo a junio son cálidos y secos, y coinciden con la temporada alta.
Palma has a sunny Mediterranean climate.	Palma tiene un clima mediterráneo, muy soleado.
Jun–Jul is hot.	Los meses de junio y julio son calurosos.
Dec–Mar is peak travel at the southern beaches.	La temporada alta en las playas del sur es de diciembre a marzo.
Nov–Feb is hot, balmy and often rainy.	De noviembre a febrero, el tiempo es caluroso y agradable, y llueve a menudo.
May–Sep is dry.	Los meses de mayo a septiembre, son secos.
Port Elizabeth has a subtropical climate with abundant sunshine.	Puerto Elizabeth tiene un clima subtropical con mucho sol.
Peak travel is Mar–May and Nov–Dec.	La temporada alta es de marzo a mayo y de noviembre a diciembre.
May–Oct is dry season.	La estación seca es de mayo a octubre.
Nov–Jun is the dry, warm season.	La estación seca y cálida es de noviembre a junio.
Jul–Oct is the hot, rainy wet season.	La estación lluviosa es calurosa y va de julio a octubre.
The desertlike climate means temperatures are extremely high May–Sep. The weather is warm Nov–Mar.	El clima es desértico, por lo que de mayo a septiembre las temperaturas son extremadamente altas. De noviembre a marzo, el tiempo es cálido.
May–Sep is extremely hot and rarely rainy.	De mayo a septiembre, el tiempo es extremadamente caluroso y muy poco lluvioso.
Nov–Mar is warm.	y de noviembre a marzo son cálidos.
Claimate varies by region.	El clima varía según la región.
May–Sep is extremely hot with almost no rain.	Los meses de mayo a septiembre son extremadamente calurosos, casi sin lluvias.
Jan–Apr are the driest months.	Los meses más secos son de enero a abril.
Jul–Aug is hot, sunny and dry.	En julio y agosto, los días son calurosos, soleados y secos.
Wrocław is warmer than much of Poland.	Breslavia es más cálida que gran parte de Polonia.
Rainfall is highest May–Oct. Dec–May is peak travel time.	Cuando más llueve es de mayo a octubre. La temporada alta va de diciembre a mayo.
Dry season is Nov–Apr.	La estación seca es de noviembre a abril.
Rainy season is May–Oct.	y la estación lluviosa, de mayo a octubre.
Machu Picchu has a highland climate, with warm days and cool nights.	Machu Picchu tiene un clima alpino, con días cálidos y noches frescas.
Dec–Mar is rainy.	El tiempo es lluvioso de diciembre a marzo.
Dec–Apr is wet in some areas.	De diciembre a abril, algunas zonas son lluviosas.
Nov–Mar is rainy.	El tiempo es lluvioso de noviembre a marzo.
Climate varies by region, from tropical to arid.	El clima varía de tropical a árido según la región.
May–Nov often has low, dense cloud cover.	De mayo a noviembre, los cielos suelen estar cubiertos de nubes bajas y densas.
Nov–Apr is warm, with occasional rain.	De noviembre a abril, el tiempo es cálido, con lluvias ocasionales.
Jun–Sep is rainy in the south.	De junio a septiembre, el tiempo es lluvioso en el sur.
Dec–Apr is driest and peak travel time.	Los meses más secos son de diciembre a abril, coincidiendo con la temporada alta.
Nov–Apr is warm, with occasional heavy rains.	De noviembre a abril, el tiempo es cálido, con lluvias intensas ocasionales.
May–Nov is rainy, especially on the Caribbean coast.	De mayo a noviembre, el tiempo es lluvioso, especialmente en la costa caribeña
May–Aug is hot in Muscat and the interior.	De mayo a agosto, es caluroso en Mascate y el interior.
In Lagos and Cross River National Park, rainstorms are frequent May–Oct.	En Lagos y el Parque Nacional del Río Cross, las tormentas son frecuentes de mayo a octubre.
Nov–Mar is cool.	y fresco de noviembre a marzo.
May–Oct is rainy.	Llueve de mayo a octubre.
Rainy season is Mar–Oct, with rainfall peaking Jun–Jul.	La estación lluviosa va de marzo a octubre, con mayor concentración de lluvia en junio y julio.
May–Oct is cool.	El ambiente es fresco de mayo a octubre.
Nov–Apr is warm.	De noviembre a abril, es cálido.
The warmer months of Dec–Apr are peak travel.	La temporada alta abarca los meses más cálidos, de diciembre a abril.
The climate is sunny, dry and often windy.	El tiempo es seco, soleado y, a menudo, ventoso.
May–Oct is the humid monsoon season.	La estación del monzón es húmeda y va de mayo a octubre.
The rainy season is May–Oct.	La estación lluviosa va de mayo a octubre.
Feb–Apr is hot.	Los meses de febrero a abril son calurosos.
Monsoon rains peak Jun–Sep. Peak travel is Dec–May.	La estación del monzón es de junio a septiembre. La temporada alta va de diciembre a mayo.
Nov–May is the dry season.	La estación seca es de noviembre a mayo.
